cam, id, frame_in, t_in, frame_out, t_out, x_in, x_out

1, 4, 107, 12, 27, 30, 322, 12, 27, 42, 1, 2
1, 40, 2683, 12, 29, 54, 2840, 12, 30, 2, 1, 2
1, 41, 2729, 12, 29, 56, 2906, 12, 30, 6, 2, 1
1, 42, 2729, 12, 29, 56, 2887, 12, 30, 5, 2, 1
1, 43, 2747, 12, 29, 57, 2971, 12, 30, 10, 1, 2
1, 44, 2749, 12, 29, 57, 2862, 12, 30, 4, 1, 2
1, 45, 2764, 12, 29, 58, 2987, 12, 30, 10, 1, 2
1, 46, 2891, 12, 30, 5, 5399, 12, 32, 24, 1, 2
1, 47, 2906, 12, 30, 6, 5399, 12, 32, 24, 1, 2
1, 48, 3200, 12, 30, 22, 3434, 12, 30, 35, 1, 2
1, 49, 3323, 12, 30, 29, 3413, 12, 30, 34, 2, 1
1, 5, 117, 12, 27, 31, 271, 12, 27, 40, 1, 2
1, 50, 3526, 12, 30, 40, 3666, 12, 30, 48, 2, 1
1, 51, 3649, 12, 30, 47, 3747, 12, 30, 53, 1, 2
1, 52, 3642, 12, 30, 47, 3808, 12, 30, 56, 2, 1
1, 53, 3689, 12, 30, 49, 3884, 12, 30, 60, 2, 1
1, 54, 3689, 12, 30, 49, 3901, 12, 31, 1, 2, 1
1, 55, 3735, 12, 30, 52, 3915, 12, 31, 2, 2, 1
1, 56, 3825, 12, 30, 57, 4402, 12, 31, 29, 1, 2
1, 57, 3839, 12, 30, 58, 3940, 12, 31, 3, 2, 1
1, 58, 3860, 12, 30, 59, 4071, 12, 31, 11, 1, 2
1, 59, 3909, 12, 31, 2, 4064, 12, 31, 10, 2, 1
1, 6, 206, 12, 27, 36, 258, 12, 27, 39, 2, 1
1, 60, 3930, 12, 31, 3, 4081, 12, 31, 11, 2, 1
1, 61, 3919, 12, 31, 2, 4055, 12, 31, 10, 1, 2
1, 62, 4062, 12, 31, 10, 4258, 12, 31, 21, 2, 1
1, 64, 4241, 12, 31, 20, 4424, 12, 31, 30, 2, 1
1, 65, 4327, 12, 31, 25, 4501, 12, 31, 35, 1, 2
1, 66, 4714, 12, 31, 46, 4899, 12, 31, 57, 2, 1
1, 67, 4787, 12, 31, 50, 4969, 12, 32, 1, 2, 1
1, 68, 4832, 12, 31, 53, 5205, 12, 32, 14, 1, 2
1, 7, 399, 12, 27, 47, 564, 12, 27, 56, 2, 1
1, 70, 4846, 12, 31, 54, 5205, 12, 32, 14, 1, 2
1, 71, 4932, 12, 31, 59, 5115, 12, 32, 9, 2, 1
1, 72, 4952, 12, 31, 60, 5106, 12, 32, 8, 2, 1
1, 73, 5134, 12, 32, 10, 5343, 12, 32, 21, 1, 2
1, 74, 5147, 12, 32, 10, 5365, 12, 32, 23, 1, 2
1, 75, 5247, 12, 32, 16, 5399, 12, 32, 24, 1, 2
1, 8, 402, 12, 27, 47, 529, 12, 27, 54, 1, 2
2, 1, 0, 12, 27, 0, 40, 12, 27, 1, 0, 4
2, 19, 1050, 12, 27, 42, 1871, 12, 28, 14, 1, 3
2, 2, 0, 12, 27, 0, 70, 12, 27, 2, 0, 4
2, 20, 1094, 12, 27, 43, 1222, 12, 27, 48, 1, 4
2, 24, 1362, 12, 27, 54, 1502, 12, 28, 0, 3, 4
2, 26, 1502, 12, 28, 0, 1802, 12, 28, 12, 4, 1
2, 28, 1931, 12, 28, 17, 2023, 12, 28, 20, 1, 4
2, 30, 2016, 12, 28, 20, 2590, 12, 28, 43, 3, 1
2, 31, 2189, 12, 28, 27, 2230, 12, 28, 29, 3, 4
2, 32, 2189, 12, 28, 27, 2270, 12, 28, 30, 3, 1
2, 33, 2265, 12, 28, 30, 2678, 12, 28, 47, 4, 3
2, 39, 2748, 12, 28, 49, 3005, 12, 29, 0, 1, 1
2, 44, 3010, 12, 29, 0, 3267, 12, 29, 10, 3, 1
2, 45, 3009, 12, 29, 0, 3550, 12, 29, 22, 4, 1
2, 48, 3265, 12, 29, 10, 3353, 12, 29, 14, 1, 3
2, 49, 3286, 12, 29, 11, 3481, 12, 29, 19, 3, 2
2, 50, 3320, 12, 29, 12, 3455, 12, 29, 18, 4, 3
2, 52, 3390, 12, 29, 15, 3552, 12, 29, 22, 2, 3
2, 53, 3416, 12, 29, 16, 3568, 12, 29, 22, 3, 1
2, 6, 0, 12, 27, 0, 257, 12, 27, 10, 0, 4
2, 8, 74, 12, 27, 2, 179, 12, 27, 7, 4, 1
11, 1, 530, 12, 27, 54, 11879, 12, 38, 24, 1, 2
11, 2, 2805, 12, 29, 60, 2858, 12, 30, 3, 2, 1
11, 5, 6150, 12, 33, 6, 6206, 12, 33, 9, 2, 1
12, 1, 723, 12, 27, 28, 764, 12, 27, 30, 1, 1
12, 12, 6770, 12, 31, 30, 6872, 12, 31, 34, 2, 1
12, 13, 7314, 12, 31, 52, 7420, 12, 31, 56, 2, 1
12, 14, 8018, 12, 32, 20, 8495, 12, 32, 39, 4, 1
12, 15, 8822, 12, 32, 52, 8961, 12, 32, 58, 1, 2
12, 17, 9274, 12, 33, 10, 9378, 12, 33, 15, 2, 1
12, 18, 10591, 12, 34, 3, 11546, 12, 34, 41, 1, 1
12, 19, 10604, 12, 34, 4, 11555, 12, 34, 42, 1, 1
12, 20, 12763, 12, 35, 30, 12837, 12, 35, 33, 2, 1
12, 21, 12768, 12, 35, 30, 13475, 12, 35, 59, 1, 1
12, 22, 13504, 12, 36, 0, 14248, 12, 36, 29, 1, 1
12, 23, 14338, 12, 36, 33, 15450, 12, 37, 18, 1, 1
12, 25, 15891, 12, 37, 35, 16023, 12, 37, 40, 1, 1
12, 26, 16198, 12, 37, 47, 16499, 12, 37, 59, 1, 2
12, 3, 1145, 12, 27, 45, 1697, 12, 28, 7, 3, 1
12, 4, 1331, 12, 27, 53, 1693, 12, 28, 7, 3, 1
12, 6, 2536, 12, 28, 41, 2584, 12, 28, 43, 1, 1
12, 7, 3150, 12, 29, 6, 3516, 12, 29, 20, 1, 1
12, 8, 3171, 12, 29, 6, 3439, 12, 29, 17, 1, 1
12, 9, 4669, 12, 30, 6, 4731, 12, 30, 9, 1, 1
13, 10, 3596, 12, 29, 23, 6741, 12, 31, 29, 1, 1
13, 11, 4193, 12, 29, 47, 4451, 12, 29, 58, 1, 4
13, 13, 4780, 12, 30, 11, 4978, 12, 30, 19, 1, 5
13, 14, 4783, 12, 30, 11, 4998, 12, 30, 19, 1, 5
13, 15, 4756, 12, 30, 10, 5114, 12, 30, 24, 4, 1
13, 16, 5146, 12, 30, 25, 5455, 12, 30, 38, 4, 1
13, 17, 8284, 12, 32, 31, 8461, 12, 32, 38, 1, 5
13, 18, 8552, 12, 32, 42, 8770, 12, 32, 50, 1, 1
13, 19, 9434, 12, 33, 17, 9468, 12, 33, 18, 1, 2
13, 2, 805, 12, 27, 32, 2027, 12, 28, 21, 1, 5
13, 20, 11277, 12, 34, 31, 11601, 12, 34, 44, 1, 4
13, 21, 11641, 12, 34, 45, 12655, 12, 35, 26, 1, 1
13, 22, 11665, 12, 34, 46, 12680, 12, 35, 27, 1, 1
13, 23, 12458, 12, 35, 18, 13103, 12, 35, 44, 4, 1
13, 24, 12831, 12, 35, 33, 12977, 12, 35, 39, 1, 5
13, 25, 13316, 12, 35, 52, 15082, 12, 37, 3, 1, 1
13, 26, 13366, 12, 35, 54, 13619, 12, 36, 4, 1, 4
13, 27, 14763, 12, 36, 50, 14868, 12, 36, 54, 5, 1
13, 28, 15129, 12, 37, 5, 15241, 12, 37, 9, 3, 1
13, 29, 15156, 12, 37, 6, 15246, 12, 37, 9, 3, 1
13, 3, 1824, 12, 28, 12, 2662, 12, 28, 46, 1, 4
13, 30, 15453, 12, 37, 18, 15788, 12, 37, 31, 1, 4
13, 31, 15488, 12, 37, 19, 15788, 12, 37, 31, 1, 4
13, 32, 15846, 12, 37, 33, 16499, 12, 37, 59, 1, 1
13, 33, 16066, 12, 37, 42, 16243, 12, 37, 49, 1, 5
13, 34, 16074, 12, 37, 42, 16381, 12, 37, 55, 1, 4
13, 35, 16365, 12, 37, 54, 16499, 12, 37, 59, 1, 4
13, 4, 1851, 12, 28, 14, 2662, 12, 28, 46, 1, 4
13, 5, 1939, 12, 28, 17, 2229, 12, 28, 29, 1, 5
13, 6, 2169, 12, 28, 26, 2500, 12, 28, 40, 4, 3
13, 7, 2169, 12, 28, 26, 2495, 12, 28, 39, 4, 1
13, 8, 2540, 12, 28, 41, 3255, 12, 29, 10, 1, 1
13, 9, 3583, 12, 29, 23, 6743, 12, 31, 29, 1, 1
14, 10, 4466, 12, 29, 58, 4727, 12, 30, 9, 1, 4
14, 17, 9333, 12, 33, 13, 9763, 12, 33, 30, 5, 4
14, 18, 9565, 12, 33, 22, 9840, 12, 33, 33, 4, 1
14, 19, 9652, 12, 33, 26, 9882, 12, 33, 35, 4, 2
14, 20, 9797, 12, 33, 31, 10168, 12, 33, 46, 4, 1
14, 22, 10211, 12, 33, 48, 10417, 12, 33, 56, 1, 5
14, 24, 11346, 12, 34, 33, 11520, 12, 34, 40, 4, 1
14, 25, 11324, 12, 34, 32, 11556, 12, 34, 42, 1, 4
14, 26, 11503, 12, 34, 40, 11704, 12, 34, 48, 4, 1
14, 29, 12102, 12, 35, 4, 12234, 12, 35, 9, 2, 4
14, 3, 1859, 12, 28, 14, 4768, 12, 30, 10, 4, 5
14, 31, 13017, 12, 35, 40, 13212, 12, 35, 48, 1, 4
14, 32, 13081, 12, 35, 43, 13227, 12, 35, 49, 4, 1
14, 33, 13341, 12, 35, 53, 13626, 12, 36, 5, 4, 1
14, 38, 14994, 12, 36, 59, 15160, 12, 37, 6, 1, 4
14, 42, 15147, 12, 37, 5, 15242, 12, 37, 9, 6, 1
14, 46, 15614, 12, 37, 24, 15807, 12, 37, 32, 6, 4
14, 47, 15734, 12, 37, 29, 15948, 12, 37, 37, 4, 1
14, 49, 16318, 12, 37, 52, 16455, 12, 37, 58, 1, 4
14, 9, 4122, 12, 29, 44, 4720, 12, 30, 8, 3, 5
15, 11, 9807, 12, 36, 29, 9957, 12, 36, 38, 1, 3
15, 12, 10559, 12, 37, 11, 10758, 12, 37, 22, 5, 1
15, 14, 10963, 12, 37, 34, 11324, 12, 37, 54, 1, 6
15, 15, 11480, 12, 38, 2, 11679, 12, 38, 13, 1, 5
15, 2, 3062, 12, 30, 15, 3168, 12, 30, 21, 6, 1
15, 4, 7080, 12, 33, 58, 7316, 12, 34, 11, 1, 1
15, 5, 7324, 12, 34, 11, 7671, 12, 34, 31, 1, 3
15, 6, 8282, 12, 35, 5, 8819, 12, 35, 34, 1, 4
15, 7, 8416, 12, 35, 12, 8636, 12, 35, 24, 1, 5
15, 8, 9173, 12, 35, 54, 9333, 12, 36, 3, 4, 1
15, 9, 9512, 12, 36, 13, 9703, 12, 36, 24, 1, 5
17, 12, 8338, 12, 32, 33, 8509, 12, 32, 40, 3, 1
17, 14, 8462, 12, 32, 38, 9053, 12, 33, 2, 3, 1
17, 16, 12116, 12, 35, 4, 12522, 12, 35, 20, 3, 1
17, 17, 13641, 12, 36, 5, 14025, 12, 36, 21, 1, 3
17, 18, 14307, 12, 36, 32, 14820, 12, 36, 52, 3, 1
17, 19, 14307, 12, 36, 32, 14860, 12, 36, 54, 3, 1
17, 2, 0, 12, 27, 0, 3725, 12, 29, 29, 3, 1
17, 20, 14307, 12, 36, 32, 14802, 12, 36, 52, 3, 1
17, 21, 14672, 12, 36, 46, 14841, 12, 36, 53, 3, 1
17, 3, 0, 12, 27, 0, 3727, 12, 29, 29, 3, 1
17, 4, 517, 12, 27, 20, 2224, 12, 28, 28, 1, 3
17, 5, 1830, 12, 28, 13, 2127, 12, 28, 25, 3, 1
17, 8, 6506, 12, 31, 20, 6768, 12, 31, 30, 1, 3
18, 1, 2107, 12, 28, 24, 2242, 12, 28, 29, 4, 1
18, 2, 2334, 12, 28, 33, 2583, 12, 28, 43, 1, 3
18, 3, 2469, 12, 28, 38, 2768, 12, 28, 50, 3, 1
18, 4, 6007, 12, 31, 0, 6327, 12, 31, 13, 3, 1
18, 5, 7027, 12, 31, 41, 7166, 12, 31, 46, 3, 1
18, 7, 10805, 12, 34, 12, 11082, 12, 34, 23, 1, 3
18, 8, 15402, 12, 37, 16, 15747, 12, 37, 29, 1, 3
18, 9, 16146, 12, 37, 45, 16487, 12, 37, 59, 3, 1
19, 1, 2123, 12, 28, 24, 2420, 12, 28, 36, 1, 4
19, 4, 6759, 12, 31, 30, 6950, 12, 31, 38, 4, 1
19, 5, 8485, 12, 32, 39, 8743, 12, 32, 49, 5, 1
19, 6, 11259, 12, 34, 30, 11499, 12, 34, 39, 5, 1
19, 7, 12099, 12, 35, 3, 12299, 12, 35, 11, 5, 1
19, 8, 12629, 12, 35, 25, 15997, 12, 37, 39, 1, 1
20, 1, 2018, 12, 28, 20, 2296, 12, 28, 31, 1, 2
20, 10, 9060, 12, 33, 2, 9295, 12, 33, 11, 3, 1
20, 11, 11580, 12, 34, 43, 12085, 12, 35, 3, 1, 3
20, 12, 13544, 12, 36, 1, 14063, 12, 36, 22, 1, 3
20, 13, 13544, 12, 36, 1, 13916, 12, 36, 16, 1, 3
20, 14, 13597, 12, 36, 3, 13916, 12, 36, 16, 1, 3
20, 15, 13817, 12, 36, 12, 14064, 12, 36, 22, 1, 3
20, 17, 14421, 12, 36, 36, 14535, 12, 36, 41, 1, 1
20, 18, 14421, 12, 36, 36, 16499, 12, 37, 59, 1, 1
20, 19, 15083, 12, 37, 3, 15243, 12, 37, 9, 3, 1
20, 2, 2528, 12, 28, 41, 2781, 12, 28, 51, 3, 1
20, 20, 15281, 12, 37, 11, 16499, 12, 37, 59, 1, 3
20, 3, 3158, 12, 29, 6, 3435, 12, 29, 17, 2, 1
20, 4, 5413, 12, 30, 36, 5623, 12, 30, 44, 3, 1
20, 5, 6316, 12, 31, 12, 6623, 12, 31, 24, 1, 3
20, 6, 7038, 12, 31, 41, 7295, 12, 31, 51, 1, 3
20, 8, 9060, 12, 33, 2, 9267, 12, 33, 10, 3, 1
20, 9, 9060, 12, 33, 2, 9295, 12, 33, 11, 3, 1
21, 1, 1206, 12, 28, 32, 1357, 12, 28, 40, 3, 1
21, 10, 3713, 12, 30, 51, 4086, 12, 31, 12, 1, 1
21, 11, 4058, 12, 31, 10, 4200, 12, 31, 18, 1, 4
21, 12, 4201, 12, 31, 18, 5019, 12, 32, 3, 5, 5
21, 13, 4217, 12, 31, 19, 6031, 12, 32, 60, 1, 2
21, 14, 4359, 12, 31, 27, 4483, 12, 31, 34, 3, 1
21, 15, 6274, 12, 33, 13, 6437, 12, 33, 22, 2, 1
21, 16, 6320, 12, 33, 16, 6399, 12, 33, 20, 1, 5
21, 17, 6463, 12, 33, 24, 7175, 12, 34, 3, 1, 1
21, 18, 6690, 12, 33, 36, 7010, 12, 33, 54, 1, 4
21, 19, 6726, 12, 33, 38, 6877, 12, 33, 47, 1, 4
21, 2, 1217, 12, 28, 32, 1359, 12, 28, 40, 3, 1
21, 20, 6729, 12, 33, 38, 6971, 12, 33, 52, 1, 4
21, 22, 7324, 12, 34, 11, 7460, 12, 34, 19, 1, 1
21, 23, 7613, 12, 34, 27, 8551, 12, 35, 20, 1, 1
21, 24, 8753, 12, 35, 31, 9170, 12, 35, 54, 1, 1
21, 25, 8818, 12, 35, 34, 8997, 12, 35, 44, 4, 1
21, 26, 8877, 12, 35, 38, 9001, 12, 35, 45, 1, 4
21, 27, 9291, 12, 36, 1, 9428, 12, 36, 8, 1, 1
21, 28, 9516, 12, 36, 13, 9636, 12, 36, 20, 6, 1
21, 29, 9541, 12, 36, 15, 9639, 12, 36, 20, 6, 1
21, 30, 9570, 12, 36, 16, 9705, 12, 36, 24, 6, 1
21, 31, 9804, 12, 36, 29, 9884, 12, 36, 34, 6, 1
21, 32, 10081, 12, 36, 45, 10192, 12, 36, 51, 5, 1
21, 33, 10186, 12, 36, 50, 10264, 12, 36, 55, 5, 1
21, 34, 10467, 12, 37, 6, 10506, 12, 37, 8, 1, 5
21, 35, 10897, 12, 37, 30, 10938, 12, 37, 32, 5, 1
21, 36, 10991, 12, 37, 35, 11057, 12, 37, 39, 1, 6
21, 37, 11768, 12, 38, 18, 11821, 12, 38, 21, 5, 1
21, 38, 2754, 12, 29, 58, 2917, 12, 30, 7, 1, 1
21, 39, 3089, 12, 30, 16, 3622, 12, 30, 46, 1, 1
21, 5, 2030, 12, 29, 17, 2710, 12, 29, 55, 1, 1
21, 7, 2504, 12, 29, 44, 2683, 12, 29, 54, 1, 3
22, 1, 3169, 12, 29, 6, 3362, 12, 29, 14, 1, 2
22, 10, 9325, 12, 33, 13, 9521, 12, 33, 20, 2, 1
22, 11, 10570, 12, 34, 2, 10824, 12, 34, 12, 1, 2
22, 12, 12504, 12, 35, 20, 12716, 12, 35, 28, 1, 2
22, 13, 12869, 12, 35, 34, 13045, 12, 35, 41, 2, 1
22, 14, 13041, 12, 35, 41, 13310, 12, 35, 52, 2, 1
22, 15, 15062, 12, 37, 2, 15306, 12, 37, 12, 1, 2
22, 16, 15142, 12, 37, 5, 15342, 12, 37, 13, 2, 1
22, 17, 15372, 12, 37, 14, 15551, 12, 37, 22, 1, 2
22, 2, 3530, 12, 29, 21, 3735, 12, 29, 29, 2, 1
22, 3, 3852, 12, 29, 34, 4064, 12, 29, 42, 1, 2
22, 4, 6423, 12, 31, 16, 6611, 12, 31, 24, 2, 1
22, 5, 6770, 12, 31, 30, 7044, 12, 31, 41, 2, 1
22, 6, 7034, 12, 31, 41, 7182, 12, 31, 47, 1, 2
22, 7, 7075, 12, 31, 43, 7283, 12, 31, 51, 2, 1
22, 8, 7189, 12, 31, 47, 7450, 12, 31, 58, 1, 2
22, 9, 7423, 12, 31, 56, 7636, 12, 32, 5, 1, 2
